"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (200,ma,0)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","RSI ‌rsi‌ (14)"
"Mon Sep 26 2022 12:55:00 GMT+0530 (India Standard Time)","17146.45","17148.75","17126.40","17128.55","-0.11","-0.11","0","17086.40","17424.15","17063.60","60.55"
"Mon Sep 26 2022 13:00:00 GMT+0530 (India Standard Time)","17127.40","17161.45","17125.85","17157.70","0.17","0.17","0","17083.08","17421.35","17063.60","65.39"
"Mon Sep 26 2022 13:05:00 GMT+0530 (India Standard Time)","17158.20","17163.20","17146.00","17150.80","-0.04","-0.04","0","17079.65","17418.52","17074.11","63.41"
"Mon Sep 26 2022 13:10:00 GMT+0530 (India Standard Time)","17150.70","17166.45","17148.55","17161.25","0.06","0.06","0","17076.16","17415.72","17074.11","65.13"
"Mon Sep 26 2022 13:15:00 GMT+0530 (India Standard Time)","17161.10","17167.35","17117.60","17119.90","-0.24","-0.24","0","17072.24","17412.77","17080.53","54.24"
"Mon Sep 26 2022 13:20:00 GMT+0530 (India Standard Time)","17120.20","17138.90","17101.60","17102.80","-0.10","-0.10","0","17067.65","17409.70","17080.53","50.48"
"Mon Sep 26 2022 13:25:00 GMT+0530 (India Standard Time)","17102.95","17112.95","17086.20","17088.15","-0.09","-0.09","0","17067.77","17407.03","17080.53","47.44"
"Mon Sep 26 2022 13:30:00 GMT+0530 (India Standard Time)","17088.20","17096.95","17077.80","17088.05","0","0","0","17066.25","17404.17","17080.53","47.42"
"Mon Sep 26 2022 13:35:00 GMT+0530 (India Standard Time)","17087.65","17104.70","17076.05","17104.70","0.10","0.10","0","17065.23","17401.39","17080.53","51.28"
"Mon Sep 26 2022 13:40:00 GMT+0530 (India Standard Time)","17104.60","17109.90","17093.70","17109.15","0.03","0.03","0","17064.53","17398.50","17080.53","52.29"
"Mon Sep 26 2022 13:45:00 GMT+0530 (India Standard Time)","17108.85","17109.00","17060.75","17071.70","-0.22","-0.22","0","17064.30","17395.41","17080.53","44.03"
"Mon Sep 26 2022 13:50:00 GMT+0530 (India Standard Time)","17072.50","17096.65","17069.50","17094.60","0.13","0.13","0","17064.98","17392.59","17156.88","49.30"
"Mon Sep 26 2022 13:55:00 GMT+0530 (India Standard Time)","17095.55","17103.75","17089.30","17093.10","-0.01","-0.01","0","17065.36","17389.70","17156.88","48.98"
"Mon Sep 26 2022 14:00:00 GMT+0530 (India Standard Time)","17094.25","17100.70","17083.35","17087.60","-0.03","-0.03","0","17065.61","17386.73","17156.88","47.74"
"Mon Sep 26 2022 14:05:00 GMT+0530 (India Standard Time)","17088.30","17093.70","17069.45","17087.30","0","0","0","17066.42","17383.65","17156.88","47.66"
"Mon Sep 26 2022 14:10:00 GMT+0530 (India Standard Time)","17087.95","17090.80","17068.05","17070.35","-0.10","-0.10","0","17066.94","17380.53","17156.88","43.70"
"Mon Sep 26 2022 14:15:00 GMT+0530 (India Standard Time)","17070.80","17107.30","17052.65","17106.65","0.21","0.21","0","17068.45","17377.74","17150.86","52.76"
"Mon Sep 26 2022 14:20:00 GMT+0530 (India Standard Time)","17106.85","17142.40","17106.85","17136.60","0.18","0.18","0","17070.25","17375.10","17150.86","58.66"
"Mon Sep 26 2022 14:25:00 GMT+0530 (India Standard Time)","17138.20","17139.95","17119.85","17128.60","-0.05","-0.05","0","17071.74","17372.56","17150.86","56.63"
"Mon Sep 26 2022 14:30:00 GMT+0530 (India Standard Time)","17128.35","17135.80","17085.65","17104.80","-0.14","-0.14","0","17073.34","17369.90","17150.86","50.96"
"Mon Sep 26 2022 14:35:00 GMT+0530 (India Standard Time)","17105.60","17108.55","17091.65","17101.20","-0.02","-0.02","0","17075.13","17367.29","17150.86","50.14"
"Mon Sep 26 2022 14:40:00 GMT+0530 (India Standard Time)","17101.10","17118.10","17086.35","17086.35","-0.09","-0.09","0","17076.53","17364.65","17150.86","46.81"
"Mon Sep 26 2022 14:45:00 GMT+0530 (India Standard Time)","17085.85","17101.00","17077.85","17082.40","-0.02","-0.02","0","17077.90","17361.97","17150.86","45.93"
"Mon Sep 26 2022 14:50:00 GMT+0530 (India Standard Time)","17081.55","17089.10","17072.35","17077.00","-0.03","-0.03","0","17078.61","17359.29","17150.86","44.70"
"Mon Sep 26 2022 14:55:00 GMT+0530 (India Standard Time)","17075.70","17075.70","17051.95","17059.25","-0.10","-0.10","0","17078.96","17356.37","17150.86","40.83"
"Mon Sep 26 2022 15:00:00 GMT+0530 (India Standard Time)","17054.80","17054.80","16984.70","16984.90","-0.44","-0.44","0","17077.81","17353.11","17142.58","29.35"
"Mon Sep 26 2022 15:05:00 GMT+0530 (India Standard Time)","16984.65","17022.15","16984.05","17006.00","0.12","0.12","0","17077.55","17349.99","17074.91","34.94"
"Mon Sep 26 2022 15:10:00 GMT+0530 (India Standard Time)","17005.65","17024.40","17005.65","17021.55","0.09","0.09","0","17077.69","17346.88","17074.91","38.78"
"Mon Sep 26 2022 15:15:00 GMT+0530 (India Standard Time)","17020.05","17024.10","17012.85","17021.55","0","0","0","17078.32","17343.86","17074.91","38.78"
"Mon Sep 26 2022 15:20:00 GMT+0530 (India Standard Time)","17022.10","17030.95","17021.90","17027.30","0.03","0.03","0","17078.95","17340.86","17074.91","40.30"
"Mon Sep 26 2022 15:25:00 GMT+0530 (India Standard Time)","17027.95","17027.95","17016.70","17027.85","0","0","0","17078.77","17337.92","17074.91","40.45"
"Tue Sep 27 2022 09:15:00 GMT+0530 (India Standard Time)","17110.90","17135.10","17061.10","17131.70","0.61","0.61","0","17080.85","17335.65","17074.91","60.72"
"Tue Sep 27 2022 09:20:00 GMT+0530 (India Standard Time)","17131.60","17160.15","17128.55","17156.05","0.14","0.14","0","17083.32","17333.57","17038.60","63.83"
"Tue Sep 27 2022 09:25:00 GMT+0530 (India Standard Time)","17155.25","17156.20","17128.80","17146.10","-0.06","-0.06","0","17085.24","17331.33","17062.87","61.68"
"Tue Sep 27 2022 09:30:00 GMT+0530 (India Standard Time)","17146.50","17175.60","17146.50","17170.60","0.14","0.14","0","17087.84","17329.22","17062.87","64.82"
"Tue Sep 27 2022 09:35:00 GMT+0530 (India Standard Time)","17169.90","17171.90","17105.25","17112.20","-0.34","-0.34","0","17089.78","17326.89","17078.14","53.56"
"Tue Sep 27 2022 09:40:00 GMT+0530 (India Standard Time)","17109.55","17119.75","17083.55","17084.25","-0.16","-0.16","0","17090.91","17324.42","17078.14","49.15"
"Tue Sep 27 2022 09:45:00 GMT+0530 (India Standard Time)","17082.60","17083.25","17052.40","17073.80","-0.06","-0.06","0","17091.54","17321.90","17078.14","47.58"
"Tue Sep 27 2022 09:50:00 GMT+0530 (India Standard Time)","17075.60","17103.45","17040.25","17041.85","-0.19","-0.19","0","17091.55","17319.22","17171.78","43.04"
"Tue Sep 27 2022 09:55:00 GMT+0530 (India Standard Time)","17041.35","17065.65","17031.90","17058.55","0.10","0.10","0","17091.68","17316.75","17144.19","45.94"
"Tue Sep 27 2022 10:00:00 GMT+0530 (India Standard Time)","17058.70","17082.50","17035.80","17043.35","-0.09","-0.09","0","17091.31","17314.22","17144.19","43.76"
"Tue Sep 27 2022 10:05:00 GMT+0530 (India Standard Time)","17043.90","17046.15","17025.25","17026.40","-0.10","-0.10","0","17090.54","17311.56","17144.19","41.39"
"Tue Sep 27 2022 10:10:00 GMT+0530 (India Standard Time)","17025.00","17037.95","17022.50","17033.25","0.04","0.04","0","17089.57","17308.87","17128.52","42.74"
"Tue Sep 27 2022 10:15:00 GMT+0530 (India Standard Time)","17032.05","17063.10","17022.80","17039.35","0.04","0.04","0","17089.25","17306.30","17128.52","43.97"
"Tue Sep 27 2022 10:20:00 GMT+0530 (India Standard Time)","17039.10","17039.45","17008.15","17009.20","-0.18","-0.18","0","17088.25","17303.59","17128.52","39.44"
"Tue Sep 27 2022 10:25:00 GMT+0530 (India Standard Time)","17010.15","17024.50","17007.85","17015.80","0.04","0.04","0","17087.01","17300.90","17109.37","40.88"
"Tue Sep 27 2022 10:30:00 GMT+0530 (India Standard Time)","17016.95","17051.05","17003.45","17048.15","0.19","0.19","0","17085.80","17298.29","17109.37","47.45"
"Tue Sep 27 2022 10:35:00 GMT+0530 (India Standard Time)","17046.60","17067.20","17041.40","17056.05","0.05","0.05","0","17084.22","17295.82","17109.37","48.95"
"Tue Sep 27 2022 10:40:00 GMT+0530 (India Standard Time)","17056.15","17066.65","17031.15","17032.25","-0.14","-0.14","0","17082.27","17293.15","17109.37","44.82"
"Tue Sep 27 2022 10:45:00 GMT+0530 (India Standard Time)","17032.65","17034.50","17003.70","17006.80","-0.15","-0.15","0","17079.47","17290.29","17109.37","40.84"
"Tue Sep 27 2022 10:50:00 GMT+0530 (India Standard Time)","17006.35","17011.00","16985.40","16986.00","-0.12","-0.12","0","17076.62","17287.32","17105.69","37.89"
"Tue Sep 27 2022 10:55:00 GMT+0530 (India Standard Time)","16986.15","17017.45","16983.70","17014.45","0.17","0.17","0","17073.75","17284.43","17083.84","43.87"
"Tue Sep 27 2022 11:00:00 GMT+0530 (India Standard Time)","17015.75","17015.75","16971.40","16976.75","-0.22","-0.22","0","17070.27","17281.36","17083.84","38.57"
"Tue Sep 27 2022 11:05:00 GMT+0530 (India Standard Time)","16976.45","16976.45","16947.35","16951.35","-0.15","-0.15","0","17066.07","17278.08","17076.42","35.46"
"Tue Sep 27 2022 11:10:00 GMT+0530 (India Standard Time)","16951.00","16962.15","16943.30","16946.30","-0.03","-0.03","0","17062.60","17274.63","17050.47","34.86"
"Tue Sep 27 2022 11:15:00 GMT+0530 (India Standard Time)","16946.80","16967.15","16945.85","16956.30","0.06","0.06","0","17059.67","17271.23","17043.40","37.13"
"Tue Sep 27 2022 11:20:00 GMT+0530 (India Standard Time)","16957.60","16984.80","16956.30","16982.60","0.16","0.16","0","17057.56","17267.94","17043.40","42.79"
"Tue Sep 27 2022 11:25:00 GMT+0530 (India Standard Time)","16982.35","16998.55","16977.40","16996.80","0.08","0.08","0","17055.74","17264.54","17043.40","45.64"
"Tue Sep 27 2022 11:30:00 GMT+0530 (India Standard Time)","16997.15","17029.05","16991.05","17024.60","0.16","0.16","0","17054.13","17261.34","17043.40","50.79"
"Tue Sep 27 2022 11:35:00 GMT+0530 (India Standard Time)","17025.00","17025.35","17009.90","17014.55","-0.06","-0.06","0","17052.24","17258.10","17043.40","48.98"
"Tue Sep 27 2022 11:40:00 GMT+0530 (India Standard Time)","17013.80","17024.70","17000.30","17018.30","0.02","0.02","0","17051.17","17254.77","17043.40","49.70"
"Tue Sep 27 2022 11:45:00 GMT+0530 (India Standard Time)","17018.00","17054.85","17018.00","17050.90","0.19","0.19","0","17050.30","17251.57","17043.40","55.57"
"Tue Sep 27 2022 11:50:00 GMT+0530 (India Standard Time)","17050.65","17063.55","17042.50","17047.70","-0.02","-0.02","0","17049.39","17248.40","16958.67","54.90"
"Tue Sep 27 2022 11:55:00 GMT+0530 (India Standard Time)","17048.15","17060.45","17036.60","17045.65","-0.01","-0.01","0","17048.55","17245.10","16958.67","54.44"
"Tue Sep 27 2022 12:00:00 GMT+0530 (India Standard Time)","17046.30","17052.70","17033.80","17051.15","0.03","0.03","0","17047.83","17241.76","16958.67","55.51"
"Tue Sep 27 2022 12:05:00 GMT+0530 (India Standard Time)","17050.60","17076.70","17046.30","17075.05","0.14","0.14","0","17047.92","17238.68","16962.81","59.92"
"Tue Sep 27 2022 12:10:00 GMT+0530 (India Standard Time)","17076.65","17078.00","17049.95","17054.05","-0.12","-0.12","0","17046.87","17235.41","16986.57","54.78"
"Tue Sep 27 2022 12:15:00 GMT+0530 (India Standard Time)","17055.10","17063.45","17024.85","17029.50","-0.14","-0.14","0","17044.73","17232.01","16986.57","49.44"
"Tue Sep 27 2022 12:20:00 GMT+0530 (India Standard Time)","17029.90","17038.40","17021.70","17038.25","0.05","0.05","0","17042.92","17228.74","16986.57","51.27"
"Tue Sep 27 2022 12:25:00 GMT+0530 (India Standard Time)","17038.25","17048.65","17022.05","17022.70","-0.09","-0.09","0","17041.28","17225.43","16986.57","47.96"
"Tue Sep 27 2022 12:30:00 GMT+0530 (India Standard Time)","17023.10","17064.80","17022.50","17064.80","0.25","0.25","0","17040.55","17222.36","16986.57","56.20"
"Tue Sep 27 2022 12:35:00 GMT+0530 (India Standard Time)","17064.20","17065.45","17044.80","17049.35","-0.09","-0.09","0","17039.81","17219.22","16986.57","52.89"
"Tue Sep 27 2022 12:40:00 GMT+0530 (India Standard Time)","17048.55","17050.90","17018.30","17019.95","-0.17","-0.17","0","17038.56","17216.01","16986.57","47.19"
"Tue Sep 27 2022 12:45:00 GMT+0530 (India Standard Time)","17020.75","17039.65","17014.95","17034.30","0.08","0.08","0","17037.71","17212.91","16986.57","50.02"
"Tue Sep 27 2022 12:50:00 GMT+0530 (India Standard Time)","17033.90","17063.70","17030.70","17063.15","0.17","0.17","0","17037.79","17209.96","16986.57","55.22"
"Tue Sep 27 2022 12:55:00 GMT+0530 (India Standard Time)","17063.70","17088.80","17063.70","17087.65","0.14","0.14","0","17039.84","17207.15","16986.57","59.11"
"Tue Sep 27 2022 13:00:00 GMT+0530 (India Standard Time)","17087.25","17095.60","17062.85","17064.35","-0.14","-0.14","0","17041.01","17204.35","16999.95","54.28"
"Tue Sep 27 2022 13:05:00 GMT+0530 (India Standard Time)","17064.30","17076.50","17050.85","17071.40","0.04","0.04","0","17042.01","17201.59","16999.95","55.46"
"Tue Sep 27 2022 13:10:00 GMT+0530 (India Standard Time)","17070.85","17086.25","17069.30","17083.35","0.07","0.07","0","17043.24","17198.88","16999.95","57.48"
"Tue Sep 27 2022 13:15:00 GMT+0530 (India Standard Time)","17083.70","17099.50","17078.65","17099.50","0.09","0.09","0","17044.69","17196.25","16999.95","60.10"
"Tue Sep 27 2022 13:20:00 GMT+0530 (India Standard Time)","17100.40","17110.45","17094.00","17106.50","0.04","0.04","0","17046.26","17193.60","17014.70","61.22"
"Tue Sep 27 2022 13:25:00 GMT+0530 (India Standard Time)","17106.55","17106.55","17081.85","17098.90","-0.04","-0.04","0","17045.60","17191.25","17023.38","59.28"
"Tue Sep 27 2022 13:30:00 GMT+0530 (India Standard Time)","17098.70","17118.60","17095.25","17102.70","0.02","0.02","0","17044.54","17188.95","17023.38","59.96"
"Tue Sep 27 2022 13:35:00 GMT+0530 (India Standard Time)","17102.05","17102.05","17074.55","17098.80","-0.02","-0.02","0","17043.59","17186.73","17023.38","58.87"
"Tue Sep 27 2022 13:40:00 GMT+0530 (India Standard Time)","17097.70","17098.35","17082.20","17092.75","-0.04","-0.04","0","17042.03","17184.70","17023.38","57.13"
"Tue Sep 27 2022 13:45:00 GMT+0530 (India Standard Time)","17092.60","17103.30","17070.25","17071.40","-0.12","-0.12","0","17041.22","17182.75","17023.38","51.37"
"Tue Sep 27 2022 13:50:00 GMT+0530 (India Standard Time)","17069.00","17100.65","17068.05","17098.20","0.16","0.16","0","17041.50","17180.91","17023.38","57.20"
"Tue Sep 27 2022 13:55:00 GMT+0530 (India Standard Time)","17097.60","17098.35","17082.95","17087.60","-0.06","-0.06","0","17041.77","17179.16","17023.38","54.42"
"Tue Sep 27 2022 14:00:00 GMT+0530 (India Standard Time)","17087.05","17095.80","17069.55","17091.30","0.02","0.02","0","17042.76","17177.27","17023.38","55.24"
"Tue Sep 27 2022 14:05:00 GMT+0530 (India Standard Time)","17090.90","17093.00","17067.60","17072.15","-0.11","-0.11","0","17043.03","17175.22","17023.38","50.22"
"Tue Sep 27 2022 14:10:00 GMT+0530 (India Standard Time)","17071.00","17074.70","17043.10","17043.40","-0.17","-0.17","0","17043.03","17173.04","17023.38","43.78"
"Tue Sep 27 2022 14:15:00 GMT+0530 (India Standard Time)","17043.80","17076.30","17043.80","17057.30","0.08","0.08","0","17043.65","17170.97","17023.38","47.30"
"Tue Sep 27 2022 14:20:00 GMT+0530 (India Standard Time)","17057.90","17065.20","17033.30","17033.30","-0.14","-0.14","0","17043.65","17168.83","17023.38","42.37"
"Tue Sep 27 2022 14:25:00 GMT+0530 (India Standard Time)","17033.00","17033.00","17012.45","17028.75","-0.03","-0.03","0","17043.44","17166.84","17023.38","41.48"
"Tue Sep 27 2022 14:30:00 GMT+0530 (India Standard Time)","17028.15","17028.65","16994.75","17003.70","-0.15","-0.15","0","17043.33","17164.58","17023.38","36.92"
"Tue Sep 27 2022 14:35:00 GMT+0530 (India Standard Time)","17004.45","17026.20","17000.60","17009.35","0.03","0.03","0","17043.20","17162.36","17086.22","38.56"
"Tue Sep 27 2022 14:40:00 GMT+0530 (India Standard Time)","17009.45","17010.05","16982.55","16996.70","-0.07","-0.07","0","17042.17","17160.00","17086.22","36.29"
"Tue Sep 27 2022 14:45:00 GMT+0530 (India Standard Time)","16996.05","17009.10","16982.90","16996.85","0","0","0","17040.99","17157.68","17078.96","36.34"
"Tue Sep 27 2022 14:50:00 GMT+0530 (India Standard Time)","16996.55","17011.25","16989.45","16990.65","-0.04","-0.04","0","17040.16","17155.45","17078.93","35.16"
"Tue Sep 27 2022 14:55:00 GMT+0530 (India Standard Time)","16990.40","16998.10","16987.00","16991.45","0","0","0","17039.85","17153.19","17071.94","35.45"
"Tue Sep 27 2022 15:00:00 GMT+0530 (India Standard Time)","16995.25","17020.45","16965.00","16977.80","-0.08","-0.08","0","17039.69","17150.80","17070.45","32.75"
"Tue Sep 27 2022 15:05:00 GMT+0530 (India Standard Time)","16978.10","17000.05","16977.60","16989.60","0.07","0.07","0","17039.19","17148.49","17060.96","37.20"
"Tue Sep 27 2022 15:10:00 GMT+0530 (India Standard Time)","16990.05","17004.90","16990.05","16999.30","0.06","0.06","0","17039.64","17146.27","17060.96","40.68"
"Tue Sep 27 2022 15:15:00 GMT+0530 (India Standard Time)","16999.65","17033.00","16999.65","17025.45","0.15","0.15","0","17041.12","17144.21","17060.96","48.89"
"Tue Sep 27 2022 15:20:00 GMT+0530 (India Standard Time)","17024.80","17028.70","17016.25","17023.00","-0.01","-0.01","0","17042.66","17142.13","17060.96","48.22"
"Tue Sep 27 2022 15:25:00 GMT+0530 (India Standard Time)","17022.20","17043.45","17022.15","17043.45","0.12","0.12","0","17044.40","17140.22","17060.96","53.93"
"Wed Sep 28 2022 09:15:00 GMT+0530 (India Standard Time)","16870.55","16885.20","16830.55","16830.55","-1.25","-1.25","0","17041.36","17137.08","17060.96","24.12"
"Wed Sep 28 2022 09:20:00 GMT+0530 (India Standard Time)","16828.10","16876.85","16825.55","16858.95","0.17","0.17","0","17038.60","17134.10","16936.00","29.70"
"Wed Sep 28 2022 09:25:00 GMT+0530 (India Standard Time)","16859.10","16893.95","16851.25","16883.35","0.14","0.14","0","17035.78","17131.28","16936.00","34.18"
"Wed Sep 28 2022 09:30:00 GMT+0530 (India Standard Time)","16882.90","16882.90","16850.40","16879.20","-0.02","-0.02","0","17033.07","17128.48","16936.00","33.79"
"Wed Sep 28 2022 09:35:00 GMT+0530 (India Standard Time)","16878.50","16913.75","16877.85","16906.55","0.16","0.16","0","17030.83","17125.75","16936.00","38.80"
"Wed Sep 28 2022 09:40:00 GMT+0530 (India Standard Time)","16906.10","16919.10","16884.20","16899.15","-0.04","-0.04","0","17027.80","17122.89","16936.00","37.96"
"Wed Sep 28 2022 09:45:00 GMT+0530 (India Standard Time)","16900.40","16933.00","16888.20","16920.50","0.13","0.13","0","17025.26","17120.17","16936.00","41.86"
"Wed Sep 28 2022 09:50:00 GMT+0530 (India Standard Time)","16920.10","16938.85","16906.90","16935.05","0.09","0.09","0","17023.04","17117.54","16936.00","44.42"
"Wed Sep 28 2022 09:55:00 GMT+0530 (India Standard Time)","16934.50","16949.95","16922.35","16923.05","-0.07","-0.07","0","17020.48","17114.91","16936.00","42.75"
"Wed Sep 28 2022 10:00:00 GMT+0530 (India Standard Time)","16921.75","16957.55","16908.30","16957.55","0.20","0.20","0","17018.13","17112.44","16936.00","48.73"
"Wed Sep 28 2022 10:05:00 GMT+0530 (India Standard Time)","16956.85","16966.65","16946.20","16946.35","-0.07","-0.07","0","17015.98","17110.01","16848.19","47.01"
"Wed Sep 28 2022 10:10:00 GMT+0530 (India Standard Time)","16946.35","16965.15","16934.30","16959.55","0.08","0.08","0","17014.58","17107.70","16848.19","49.28"
